candidate_id,setup_label,group,width_atr_timeframe,rail,current_width,recent_width,recent_delta,width_lookback,trades,pnl,profit_factor,win_rate_pct,max_drawdown_pct,sharpe,long_trades,long_pnl,long_profit_factor,long_win_rate_pct,short_trades,short_pnl,short_profit_factor,short_win_rate_pct,pf_symmetry_gap,min_side_pf,both_sides_pf_gt_1,phase2e_acceptance,strict_symmetric_acceptance,fees_paid,stop_loss_after_bad_context,stop_loss_after_low_mfe,high_mfe_high_capture_count,high_mfe_low_capture_count,main_score,run_id,report_path
phase2e_focused_1h_semantic_primary_215_w2p25_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.75/lb20,focused_1h,1h,2.15,2.25,2.75,0.5,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,-17.10562261441565,0.6915338586683473,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,False,1543.443645777048,61,27,39,5,65.22357219100458,2026-06-16T195124Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p25_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,research/results/runs/2026-06-16T195124Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p25_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04.json
phase2e_focused_1h_semantic_primary_215_w2p2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.2/r2.75/lb20,focused_1h,1h,2.15,2.2,2.75,0.55,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,-17.10562261441565,0.6915338586683473,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,False,1543.443645777048,61,27,39,5,65.22357219100458,2026-06-16T194620Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,research/results/runs/2026-06-16T194620Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04.json
phase2e_focused_1h_semantic_primary_215_w2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.75/lb20,focused_1h,1h,2.15,2.0,2.75,0.75,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,-17.10562261441565,0.6915338586683473,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,False,1543.443645777048,61,27,39,5,65.22357219100458,2026-06-16T193611Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,research/results/runs/2026-06-16T193611Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04.json
phase2e_focused_1h_semantic_primary_215_w2p1_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.1/r2.75/lb20,focused_1h,1h,2.15,2.1,2.75,0.65,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,-17.10562261441565,0.6915338586683473,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,False,1543.443645777048,61,27,39,5,65.22357219100458,2026-06-16T194115Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p1_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,research/results/runs/2026-06-16T194115Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p1_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04.json
phase2e_focused_1h_semantic_primary_215_w2p3_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.3/r2.75/lb20,focused_1h,1h,2.15,2.3,2.75,0.45,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,-17.10562261441565,0.6915338586683473,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,False,1543.443645777048,61,27,39,5,65.22357219100458,2026-06-16T195645Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p3_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,research/results/runs/2026-06-16T195645Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w2p3_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04.json
phase2e_focused_1h_semantic_primary_215_w1p9_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w1.9/r2.75/lb20,focused_1h,1h,2.15,1.9,2.75,0.85,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,-17.10562261441565,0.6915338586683473,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,False,1543.443645777048,61,27,39,5,65.22357219100458,2026-06-16T193111Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w1p9_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,research/results/runs/2026-06-16T193111Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_primary_215_w1p9_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04.json
phase2e_focused_1h_semantic_upper_235_w2p1_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.1/r2.75/lb35,focused_1h,1h,2.35,2.1,2.75,0.65,35,166,5332.374205187354,1.2794973496478854,58.43373493975904,-17.27344757692826,0.6122622774309737,112,2960.4275591936635,1.2318170748394566,58.03571428571429,54,2371.946645993691,1.3760273432144623,59.25925925925925,0.14421026837500572,1.2318170748394566,True,True,False,1753.0178724365405,69,25,54,7,59.90295779390464,2026-06-16T201454Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2p1_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,research/results/runs/2026-06-16T201454Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2p1_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04.json
phase2e_focused_1h_semantic_upper_235_w2_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.75/lb35,focused_1h,1h,2.35,2.0,2.75,0.75,35,166,5332.374205187354,1.2794973496478854,58.43373493975904,-17.27344757692826,0.6122622774309737,112,2960.4275591936635,1.2318170748394566,58.03571428571429,54,2371.946645993691,1.3760273432144623,59.25925925925925,0.14421026837500572,1.2318170748394566,True,True,False,1753.0178724365405,69,25,54,7,59.90295779390464,2026-06-16T200740Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,research/results/runs/2026-06-16T200740Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04.json
phase2e_focused_1h_semantic_upper_235_w1p9_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w1.9/r2.75/lb35,focused_1h,1h,2.35,1.9,2.75,0.85,35,166,5332.374205187354,1.2794973496478854,58.43373493975904,-17.27344757692826,0.6122622774309737,112,2960.4275591936635,1.2318170748394566,58.03571428571429,54,2371.946645993691,1.3760273432144623,59.25925925925925,0.14421026837500572,1.2318170748394566,True,True,False,1753.0178724365405,69,25,54,7,59.90295779390464,2026-06-16T200233Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w1p9_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,research/results/runs/2026-06-16T200233Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w1p9_r2p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04.json
phase2e_focused_1h_semantic_upper_235_w2p25_r2p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.75/lb50,focused_1h,1h,2.35,2.25,2.75,0.5,50,168,5227.666940875591,1.260056610307592,58.333333333333336,-19.09463507297583,0.581569695649149,113,2365.9931854975393,1.1785853430411568,57.52212389380531,55,2861.6737553780517,1.4175489437437683,60.0,0.23896360070261147,1.1785853430411568,True,True,False,1769.3641093514955,70,26,55,8,51.27207984755366,2026-06-16T202623Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2p25_r2p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04,research/results/runs/2026-06-16T202623Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2p25_r2p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04.json
phase2e_focused_1h_semantic_upper_235_w2p2_r2p65_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.2/r2.65/lb20,focused_1h,1h,2.35,2.2,2.65,0.45,20,171,5076.027957266878,1.2681755980421714,59.64912280701754,-19.030338161798266,0.5806885070754219,115,3413.7252415609278,1.2799504900720007,60.0,56,1662.3027157059498,1.2468533416585483,58.92857142857143,0.03309714841345235,1.2468533416585483,True,True,False,1731.449838992735,69,28,53,6,72.3571414929083,2026-06-16T201755Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2p2_r2p65_lb20_sym_1hatr_sl2p35_tp2p35_fee04,research/results/runs/2026-06-16T201755Z_ema_pullback_BTCUSDT_5m__phase2e_focused_1h_semantic_upper_235_w2p2_r2p65_lb20_sym_1hatr_sl2p35_tp2p35_fee04.json
