candidate_id,favorite_id,run_kind,adx,profile,trades,pnl,pf,wr,dd_abs,long_trades,short_trades,long_pnl,short_pnl,long_pf,short_pf,gap,high_mfe_high,high_mfe_low,signal_exit_winners,signal_exit_giveback_failures,sl_low_mfe,sl_bad,branch,setup,trades_initial,trades_delta,pnl_initial,pnl_delta,pf_initial,pf_delta,wr_initial,wr_delta,dd_abs_initial,dd_abs_delta,long_pf_initial,long_pf_delta,short_pf_initial,short_pf_delta,gap_initial,gap_delta,trades_ratio,pf_improved,pnl_improved,gap_ok,trades_preserved,dd_not_much_worse,usable,score
phase3b_old_strict_base_5_20_adx45_runner_rsi85_15_plus_ema100_200_fee04,old_strict_base_5_20,managed,45.0,runner_rsi85_15_plus_ema100_200,139,8426.686020000141,1.293453265214447,30.215827338129497,49.26222333641983,80,59,4332.218660000122,4094.4673600000197,1.247075161846516,1.3661794529004612,0.11910429105394527,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,0,2601.358244188775,5825.327775811365,1.3428646140792133,-0.04941134886476628,29.496402877697843,0.7194244604316538,14.578558941103026,34.683664395316804,1.4453110955153152,-0.19823593366879932,1.195368777660629,0.17081067523983218,0.24994231785468624,-0.13083802680074097,1.0,False,True,True,True,False,False,-68.48313590129887
phase3b_old_strict_base_5_20_adx45_runner_rsi90_10_plus_ema100_200_fee04,old_strict_base_5_20,managed,45.0,runner_rsi90_10_plus_ema100_200,138,12606.71002000014,1.4395448811127942,30.434782608695656,45.99002165436254,79,59,4305.560660000122,8301.14936000002,1.2460363451780323,1.7423945690190594,0.4963582238410271,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-1,2601.358244188775,10005.351775811365,1.3428646140792133,0.0966802670335809,29.496402877697843,0.9383797309978128,14.578558941103026,31.411462713259517,1.4453110955153152,-0.19927475033728292,1.195368777660629,0.5470257913584304,0.24994231785468624,0.2464159059863409,0.9928057553956835,True,True,False,True,False,False,-48.077865067076395
phase3b_old_relaxed_base_4_10_adx40_runner_no_signal_fee04,old_relaxed_base_4_10,managed,40.0,runner_no_signal,121,-3302.387257142879,0.847990670875398,27.27272727272727,43.03519059653645,71,50,4966.145799999987,-8268.533057142866,1.4522458437495855,0.23039191178673837,1.2218539319628472,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-236,2285.663873551711,-5588.05113069459,1.1215288368116865,-0.27353816593628844,34.73389355742297,-7.461166284695697,19.89512993301126,23.140060663525194,1.2484170540694675,0.20382878968011808,0.9814135005188607,-0.7510215887321223,0.2670035535506068,0.9548503784122404,0.3389355742296919,False,False,False,False,False,False,-98.31899661961862
phase3b_old_relaxed_base_4_10_adx40_runner_rsi85_15_fee04,old_relaxed_base_4_10,managed,40.0,runner_rsi85_15,356,10367.798354285862,1.1287992786143777,33.70786516853933,50.41057705874685,201,155,10553.123560000207,-185.32520571434443,1.2434584133899933,0.9950113083637606,0.24844710502623268,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-1,2285.663873551711,8082.134480734151,1.1215288368116865,0.007270441802691208,34.73389355742297,-1.0260283888836383,19.89512993301126,30.515447125735594,1.2484170540694675,-0.004958640679474158,0.9814135005188607,0.013597807844899945,0.2670035535506068,-0.018556448524374103,0.9971988795518207,True,True,True,True,False,False,-52.221715590467916
phase3b_old_relaxed_base_4_10_adx40_runner_rsi90_10_fee04,old_relaxed_base_4_10,managed,40.0,runner_rsi90_10,352,21734.806291428704,1.2677010867451708,32.67045454545455,55.440355613272885,198,154,14271.763200000189,7463.043091428514,1.32225184714383,1.2022342013707537,0.12001764577307639,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-5,2285.663873551711,19449.142417876992,1.1215288368116865,0.14617224993348432,34.73389355742297,-2.06343901196842,19.89512993301126,35.54522568026162,1.2484170540694675,0.07383479307436258,0.9814135005188607,0.22082070085189298,0.2670035535506068,-0.1469859077775304,0.9859943977591037,True,True,True,True,False,False,-37.02408394929782
phase3b_old_relaxed_base_4_10_adx40_runner_ema100_200_fee04,old_relaxed_base_4_10,managed,40.0,runner_ema100_200,347,8292.268074285852,1.1058874642593677,33.71757925072046,42.20334683598702,196,151,6723.296600000208,1568.971474285644,1.1574090179255987,1.0440724627607343,0.1133365551648644,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-10,2285.663873551711,6006.604200734141,1.1215288368116865,-0.01564137255231879,34.73389355742297,-1.0163143067025047,19.89512993301126,22.30821690297576,1.2484170540694675,-0.09100803614386876,0.9814135005188607,0.06265896224187362,0.2670035535506068,-0.15366699838574238,0.9719887955182073,False,True,True,True,False,False,-40.17396686044926
phase3b_old_relaxed_base_4_10_adx40_runner_rsi85_15_plus_ema100_200_fee04,old_relaxed_base_4_10,managed,40.0,runner_rsi85_15_plus_ema100_200,356,3483.986274285875,1.043588297214898,33.98876404494382,50.15598537047815,201,155,3056.266360000219,427.71991428565576,1.0704984246008753,1.0116936429123626,0.058804781688512664,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-1,2285.663873551711,1198.3224007341641,1.1215288368116865,-0.07794053959678848,34.73389355742297,-0.7451295124791457,19.89512993301126,30.26085543746689,1.2484170540694675,-0.17791862946859216,0.9814135005188607,0.030280142393501963,0.2670035535506068,-0.20819877186209412,0.9971988795518207,False,True,True,True,False,False,-67.11744243387847
phase3b_old_relaxed_base_4_10_adx40_runner_rsi90_10_plus_ema100_200_fee04,old_relaxed_base_4_10,managed,40.0,runner_rsi90_10_plus_ema100_200,352,10949.993382857294,1.1388243723273157,33.80681818181818,52.8989578586712,198,154,5094.078600000208,5855.914782857086,1.118524395992809,1.1631290576009616,0.044604661608152574,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-5,2285.663873551711,8664.329509305582,1.1215288368116865,0.017295535515629235,34.73389355742297,-0.9270753756047867,19.89512993301126,33.00382792565995,1.2484170540694675,-0.1298926580766584,0.9814135005188607,0.18171555708210096,0.2670035535506068,-0.2223988919424542,0.9859943977591037,True,True,True,True,False,False,-55.61377279045139
phase3b_old_relaxed_base_4_10_adx45_runner_no_signal_fee04,old_relaxed_base_4_10,managed,45.0,runner_no_signal,152,984.5267714285285,1.0339501446015629,30.92105263157895,51.0491669060022,90,62,5727.063999999985,-4742.537228571457,1.3822154897639998,0.6616178858051862,0.7205976039588136,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-205,2285.663873551711,-1301.1371021231823,1.1215288368116865,-0.0875786922101236,34.73389355742297,-3.812840925844018,19.89512993301126,31.15403697299094,1.2484170540694675,0.13379843569453231,0.9814135005188607,-0.31979561471367446,0.2670035535506068,0.4535940504082068,0.4257703081232493,False,False,False,False,False,False,-81.43896127728156
phase3b_old_relaxed_base_4_10_adx45_runner_rsi85_15_fee04,old_relaxed_base_4_10,managed,45.0,runner_rsi85_15,357,12017.486205714393,1.1499504018171511,34.45378151260504,47.982688746482935,202,155,9708.299720000177,2309.1864857142155,1.2249618953472137,1.0624310864629778,0.16253080888423588,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,0,2285.663873551711,9731.822332162683,1.1215288368116865,0.028421565005464666,34.73389355742297,-0.2801120448179262,19.89512993301126,28.087558813471677,1.2484170540694675,-0.02345515872225379,0.9814135005188607,0.08101758594411712,0.2670035535506068,-0.10447274466637091,1.0,True,True,True,True,False,False,-43.6011387942342
