current_width,candidates,mean_pf,median_pf,max_pf,mean_pnl,median_pnl,max_pnl,mean_wr_pct,median_wr_pct,mean_trades,median_trades,pf_ge_1_18,both_sides_pf_gt_1,main_acceptance,mean_gap,mean_dd_pct
1.75,24,1.020628259012163,1.0030878031265114,1.180981893927124,549.4146432453408,121.30969844351353,4724.371323594561,54.27487925969777,53.683984279046925,339.4583333333333,339.5,1,4,0,0.09173332858136295,-31.834712648898627
2.0,24,1.1125105804889153,1.0487378419820725,1.4347975311390617,2024.7156414370536,1747.8819449038222,6816.125646186411,55.74147311681688,55.20270270270271,236.83333333333334,232.0,7,11,2,0.19436296429705,-27.497707790513644
2.25,28,1.2581952153722245,1.26965836039439,1.5227491926291474,4101.56561269918,3945.5441829160964,8439.309620732201,58.097025608745355,58.14873788226478,159.17857142857142,162.0,18,24,5,0.40437985209329425,-18.036708845917506
2.5,28,1.2487433959116845,1.318762961719333,1.4874132955808343,2887.976132943427,3111.828429986932,7159.209086672405,57.8637563479809,58.42678756064583,102.28571428571429,99.0,18,20,0,0.6061382721142061,-17.94361835925345
2.75,28,1.0704218452993393,1.0711240417558325,1.317583624608176,582.4497450890466,446.7674142964996,2655.2841123549015,55.69574549688781,55.7641196013289,67.78571428571429,70.0,6,10,0,0.40721175119171577,-16.224501214604942
3.0,24,1.0826837069297095,0.9780503328191199,1.9033783851054433,-100.48238345483128,-96.85818281030299,1182.5046180390843,56.15595456219668,55.43735224586288,41.083333333333336,44.0,6,0,0,0.5671893015099166,-12.045015503808466
3.25,24,1.36072433974795,1.27116123315316,2.208621669777759,390.86722179282697,458.9534608487952,1429.7613419217644,59.376895034789776,59.54545454545455,23.916666666666668,21.0,17,0,0,1.6798278013274477,-9.233930936488056
