candidate_id,setup_label,group,width_atr_timeframe,rail,current_width,recent_width,recent_delta,width_lookback,trades,pnl,profit_factor,win_rate_pct,sharpe,max_drawdown_pct,long_trades,long_pnl,long_profit_factor,long_win_rate_pct,short_trades,short_pnl,short_profit_factor,short_win_rate_pct,pf_symmetry_gap,min_side_pf,both_sides_pf_gt_1,main_acceptance,fees_paid,stop_loss_after_bad_context,stop_loss_after_low_mfe,high_mfe_high_capture_count,high_mfe_low_capture_count,bounce_score
phase2d_broad_1h_semantic_upper_235_w2p5_r2p75_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r2.75/lb20,broad_1h_width_main,1h,2.35,2.5,2.75,0.25,20,139,5508.260053593478,1.3942114746289869,59.71223021582733,0.6743700500366888,-21.424348678967597,96,2449.618818988249,1.236311709296534,59.375,43,3058.641234605229,1.848019231775061,60.46511627906976,0.6117075224785271,1.236311709296534,True,False,1395.7900637740297,56,23,45,6,57.30824046496669
phase2d_broad_1h_semantic_primary_215_w2p5_r2p75_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r2.75/lb35,broad_1h_width_main,1h,2.15,2.5,2.75,0.25,35,142,4966.481156146684,1.386232465732207,59.859154929577464,0.6595281070476601,-15.92833164945584,97,1909.7065387883636,1.1984783758701867,58.76288659793815,45,3056.774617358321,1.9443083472022473,62.22222222222222,0.7458299713320606,1.1984783758701867,True,False,1396.9038249247722,57,25,38,5,56.81844389440126
phase2d_transition_tail_1h_transition_245_w2p5_r2p75_lb35_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.5/r2.75/lb35,transition_tail_1h_width,1h,2.45,2.5,2.75,0.25,35,141,7159.209086672405,1.4874132955808343,60.99290780141844,0.7733238391195194,-22.00851718589024,97,3550.617020752412,1.328073788167146,60.824742268041234,44,3608.5920659199924,1.9335256154360692,61.36363636363637,0.6054518272689231,1.328073788167146,True,False,1467.6157313495517,55,23,50,6,56.53478583481789
phase2d_base_control_base_upper_pnl_w11_r12_lb10_sl2p35_tp2p35_fee04,base 2.35 w11/r12/lb10,base_control,base,2.35,11.0,12.0,1.0,10,196,4311.636866549699,1.205158874575288,57.14285714285714,0.4961500507523078,-23.614836144166773,110,2415.670614804114,1.2219948615521226,60.0,86,1895.9662517455854,1.1870815660742675,53.48837209302325,0.034913295477855044,1.1870815660742675,True,True,1931.4533976304829,84,43,54,5,56.05414993443445
phase2d_base_control_base_upper_balanced_w11_r12_lb20_sl2p35_tp2p35_fee04,base 2.35 w11/r12/lb20,base_control,base,2.35,11.0,12.0,1.0,20,199,4008.6450152880157,1.1902674487678315,56.78391959798995,0.4708741189440682,-24.95330092406639,113,2120.5302961055927,1.1909685907471361,59.29203539823009,86,1888.114719182423,1.1894861133367918,53.48837209302325,0.0014824774103443517,1.1894861133367918,True,False,1933.461853356476,86,44,54,5,55.767896792791674
phase2d_broad_1h_semantic_primary_215_w2p25_r2p75_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.75/lb35,broad_1h_width_main,1h,2.15,2.25,2.75,0.5,35,163,4678.8424455511395,1.2792601104811878,58.282208588957054,0.5955366893061772,-15.794800100214879,110,2535.458705195559,1.2219350143321321,58.18181818181818,53,2143.383740355581,1.402128607575325,58.490566037735846,0.18019359324319284,1.2219350143321321,True,True,1699.639301770836,68,29,44,6,55.6029309393686
phase2d_broad_1h_semantic_primary_215_w2_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.75/lb20,broad_1h_width_main,1h,2.15,2.0,2.75,0.75,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,0.6915338586683473,-17.10562261441565,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,1543.443645777048,61,27,39,5,55.14920070725575
phase2d_broad_1h_semantic_primary_215_w2p25_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.75/lb20,broad_1h_width_main,1h,2.15,2.25,2.75,0.5,20,150,5452.498858633169,1.3821196973641816,59.333333333333336,0.6915338586683473,-17.10562261441565,103,2300.5643569349,1.2171853909304418,58.252427184466015,47,3151.9345016982697,1.8573294249770713,61.702127659574465,0.6401440340466296,1.2171853909304418,True,False,1543.443645777048,61,27,39,5,55.14920070725575
phase2d_broad_1h_semantic_primary_215_w2p5_r2p75_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r2.75/lb50,broad_1h_width_main,1h,2.15,2.5,2.75,0.25,50,145,5035.860976817936,1.3717759579587288,59.310344827586206,0.6535324749941835,-15.92833164945634,99,1416.2730418085755,1.1380996645815082,57.57575757575758,46,3619.5879350093605,2.100186386198906,63.04347826086957,0.9620867216173978,1.1380996645815082,True,False,1448.2394671008567,59,26,39,5,52.12070137235766
phase2d_broad_1h_semantic_upper_235_w2p25_r2p5_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.5/lb50,broad_1h_width_main,1h,2.35,2.25,2.5,0.25,50,225,4251.627380422169,1.1434684020912411,57.333333333333336,0.4270369871527477,-17.62308475483475,144,2962.85974124495,1.1701675337277007,58.333333333333336,81,1288.7676391772195,1.1054365104874602,55.55555555555556,0.06473102324024049,1.1054365104874602,True,False,2375.1829247091096,96,33,72,12,51.60391361537021
phase2d_broad_1h_semantic_upper_235_w2p25_r3_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r3/lb35,broad_1h_width_main,1h,2.35,2.25,3.0,0.75,35,102,4294.834155021056,1.4178049000521173,58.82352941176471,0.6580904738600232,-16.8593188214223,70,1761.9034430635295,1.227830669595092,58.57142857142858,32,2532.9307119575265,1.9948156697473038,59.375,0.7669850001522118,1.227830669595092,True,False,1050.5045280482077,42,16,32,4,51.57412261117321
phase2d_broad_1h_semantic_upper_235_w2p25_r3_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r3/lb50,broad_1h_width_main,1h,2.35,2.25,3.0,0.75,50,110,4390.051586520271,1.3935340002452157,59.09090909090909,0.6399479152583498,-16.85931882142241,75,1687.6233142538058,1.2047545312512542,58.666666666666664,35,2702.4282722664652,1.9276243170566605,60.0,0.7228697858054063,1.2047545312512542,True,False,1111.6477610383222,45,16,36,5,51.539848778201794
phase2d_transition_tail_1h_transition_245_w2p5_r2p75_lb20_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.5/r2.75/lb20,transition_tail_1h_width,1h,2.45,2.5,2.75,0.25,20,139,6362.031351289692,1.4350133867719699,60.431654676258994,0.71330817596317,-22.00851718589024,96,3125.6401984517765,1.2899697376907167,60.416666666666664,43,3236.391152837915,1.8415577499926084,60.46511627906976,0.5515880123018917,1.2899697376907167,True,False,1432.5312378368021,55,23,48,6,51.35810182652344
phase2d_broad_1h_semantic_primary_215_w2p25_r3_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r3/lb35,broad_1h_width_main,1h,2.15,2.25,3.0,0.75,35,103,3751.2992454759087,1.3918164623770695,59.22330097087378,0.6334468196820751,-16.87248366190398,70,1324.7488584204868,1.182158398290553,58.57142857142858,33,2426.550387055422,2.0542824668668533,60.60606060606061,0.8721240685763003,1.182158398290553,True,False,1060.127868952525,42,17,26,3,51.0157035202076
phase2d_broad_1h_semantic_primary_215_w2p25_r3_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r3/lb50,broad_1h_width_main,1h,2.15,2.25,3.0,0.75,50,111,3829.4289108568514,1.36848933016898,59.45945945945946,0.614902377623668,-14.645483554408656,75,1257.9230506168283,1.162320644322672,58.666666666666664,36,2571.505860240023,1.9730895855166561,61.111111111111114,0.8107689411939842,1.162320644322672,True,False,1122.622760862842,45,17,29,4,50.96605788848411
phase2d_broad_1h_semantic_primary_215_w2p5_r2p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r2.75/lb20,broad_1h_width_main,1h,2.15,2.5,2.75,0.25,20,140,4356.783074083268,1.34003202571742,59.285714285714285,0.5987938412209791,-16.77191008657275,96,1584.9476743458868,1.1652862094508696,58.333333333333336,44,2771.8353997373815,1.8598168952049892,61.36363636363637,0.6945306857541196,1.1652862094508696,True,False,1366.9273002855284,57,25,36,5,50.73568033665432
phase2d_broad_1h_semantic_upper_235_w2p25_r2p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.75/lb50,broad_1h_width_main,1h,2.35,2.25,2.75,0.5,50,168,5227.666940875591,1.260056610307592,58.333333333333336,0.581569695649149,-19.09463507297583,113,2365.9931854975393,1.1785853430411568,57.52212389380531,55,2861.6737553780517,1.4175489437437683,60.0,0.23896360070261147,1.1785853430411568,True,True,1769.3641093514955,70,26,55,8,50.71835610990527
phase2d_broad_1h_semantic_primary_215_w2_r2p75_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.75/lb35,broad_1h_width_main,1h,2.15,2.0,2.75,0.75,35,167,3852.5471365156627,1.2216747020442422,57.48502994011976,0.5091348684597309,-17.730989797441055,112,2032.811952234438,1.1742998825532802,57.14285714285714,55,1819.735184281225,1.318327249094502,58.18181818181818,0.14402736654122172,1.1742998825532802,True,True,1701.5551542472494,71,29,45,6,49.978457685492565
phase2d_broad_1h_semantic_upper_235_w2p5_r3_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3/lb35,broad_1h_width_main,1h,2.35,2.5,3.0,0.5,35,99,3592.9693306038853,1.3812535971940008,58.58585858585859,0.5831881660422238,-19.570055050750756,67,1196.2352127918064,1.1697848525684842,58.2089552238806,32,2396.7341178120787,2.007666863430309,59.375,0.8378820108618248,1.1697848525684842,True,False,960.3518050311113,41,16,31,4,46.864167371434306
phase2d_broad_1h_semantic_upper_235_w2p5_r3_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3/lb50,broad_1h_width_main,1h,2.35,2.5,3.0,0.5,50,104,3547.045044728637,1.355740102363936,58.65384615384615,0.5582429812444226,-19.570055050750668,70,1349.668968168431,1.1868517328377806,58.57142857142858,34,2197.376076560206,1.7997203090340261,58.82352941176471,0.6128685761962456,1.1868517328377806,True,False,987.4823834405355,43,16,34,5,46.65735498817541
phase2d_broad_1h_semantic_upper_235_w2p25_r2p5_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.5/lb10,broad_1h_width_main,1h,2.35,2.25,2.5,0.25,10,201,5392.502649477589,1.2053775288880875,59.20398009950249,0.5470697823164876,-16.648273731722384,133,5091.953529241039,1.3332913342070847,60.150375939849624,68,300.54912023655015,1.0273755286715311,57.35294117647059,0.30591580553555353,1.0273755286715311,True,False,2213.904634798205,82,30,64,8,46.53712069978136
phase2d_broad_1h_semantic_upper_235_w1p75_r2p5_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w1.75/r2.5/lb10,broad_1h_width_main,1h,2.35,1.75,2.5,0.75,10,204,4724.371323594561,1.180981893927124,58.82352941176471,0.4969035210252703,-19.501861392819432,136,4422.235361969346,1.2854185509112501,59.55882352941176,68,302.1359616252147,1.028475858904412,57.35294117647059,0.25694269200683806,1.028475858904412,True,False,2174.978642009363,84,30,64,8,46.51502952757105
phase2d_broad_1h_semantic_upper_235_w2_r2p5_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.5/lb10,broad_1h_width_main,1h,2.35,2.0,2.5,0.5,10,204,4724.371323594561,1.180981893927124,58.82352941176471,0.4969035210252703,-19.501861392819432,136,4422.235361969346,1.2854185509112501,59.55882352941176,68,302.1359616252147,1.028475858904412,57.35294117647059,0.25694269200683806,1.028475858904412,True,False,2174.978642009363,84,30,64,8,46.51502952757105
phase2d_broad_1h_semantic_primary_215_w2p5_r3_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r3/lb35,broad_1h_width_main,1h,2.15,2.5,3.0,0.5,35,100,3133.6022105543534,1.3547027427985963,59.0,0.5608993230056866,-16.872483661903225,67,827.9785426153558,1.1241014079951372,58.2089552238806,33,2305.6236679389976,2.066107509561054,60.60606060606061,0.9420061015659167,1.1241014079951372,True,False,975.0181738192397,41,17,25,3,46.344537907487364
phase2d_broad_1h_semantic_primary_215_w2p5_r3_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r3/lb50,broad_1h_width_main,1h,2.15,2.5,3.0,0.5,50,105,3090.0546494195105,1.3301812232455053,59.04761904761905,0.5365223906337414,-15.307343634184722,70,962.9841397894777,1.1405137191027122,58.57142857142858,35,2127.070509630033,1.849010607954719,60.0,0.7084968888520069,1.1405137191027122,True,False,1004.1592133339917,43,17,27,4,46.07539861083492
phase2d_broad_1h_semantic_upper_235_w2p25_r2p5_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.5/lb35,broad_1h_width_main,1h,2.35,2.25,2.5,0.25,35,219,3291.0139425805155,1.117825504894068,57.534246575342465,0.3735607412297342,-19.01798541731243,142,2878.8848818345764,1.1731102473149484,58.45070422535211,77,412.1290607459395,1.036468701658736,55.84415584415584,0.13664154565621245,1.036468701658736,True,False,2213.235992188956,93,33,69,12,45.27389938111459
phase2d_broad_1h_semantic_primary_215_w2p25_r2p5_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.5/lb10,broad_1h_width_main,1h,2.15,2.25,2.5,0.25,10,202,3396.48488465504,1.144424657395757,57.920792079207914,0.4104487889369795,-16.327075707378814,133,3021.841702452847,1.2146419260023482,57.89473684210527,69,374.64318220219286,1.0396917275138657,57.971014492753625,0.17495019848848248,1.0396917275138657,True,False,2102.9513465321843,85,33,52,7,45.20483468471508
phase2d_transition_tail_1h_transition_245_w2p5_r3_lb35_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.5/r3/lb35,transition_tail_1h_width,1h,2.45,2.5,3.0,0.5,35,99,4247.011989474579,1.4338130265157407,59.59595959595959,0.6307498892737894,-20.08933538605382,67,1748.0959859627303,1.2415328994080834,59.70149253731343,32,2498.916003511849,1.979025340136658,59.375,0.7374924407285746,1.2415328994080834,True,False,983.3389680917745,40,16,34,4,44.960983936595035
phase2d_broad_1h_semantic_primary_215_w1p75_r2p5_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w1.75/r2.5/lb10,broad_1h_width_main,1h,2.15,1.75,2.5,0.75,10,205,2861.3211711580566,1.1221024186595994,57.56097560975609,0.36213783134200456,-17.06564159385955,136,2489.542425454816,1.1742948924066445,57.35294117647059,69,371.77874570324036,1.040630349095521,57.971014492753625,0.13366454331112343,1.040630349095521,True,False,2071.50270684962,87,33,52,7,44.94344613342732
phase2d_broad_1h_semantic_primary_215_w2_r2p5_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.5/lb10,broad_1h_width_main,1h,2.15,2.0,2.5,0.5,10,205,2861.3211711580566,1.1221024186595994,57.56097560975609,0.36213783134200456,-17.06564159385955,136,2489.542425454816,1.1742948924066445,57.35294117647059,69,371.77874570324036,1.040630349095521,57.971014492753625,0.13366454331112343,1.040630349095521,True,False,2071.50270684962,87,33,52,7,44.94344613342732
phase2d_broad_1h_semantic_upper_235_w2p5_r2p75_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r2.75/lb10,broad_1h_width_main,1h,2.35,2.5,2.75,0.25,10,127,3894.088722360267,1.3122066206564584,58.26771653543307,0.5334118169995619,-21.424348678967498,89,1713.383532640412,1.1851780499026543,58.42696629213483,38,2180.705189719855,1.677202733565381,57.89473684210527,0.49202468366272667,1.1851780499026543,True,False,1176.7937387181998,53,20,39,6,44.11824625617167
phase2d_broad_1h_semantic_primary_215_w2p5_r2p75_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r2.75/lb10,broad_1h_width_main,1h,2.15,2.5,2.75,0.25,10,128,3381.847084221314,1.2892193568940402,58.59375,0.5036910232666956,-19.64636369518773,89,1310.5757828055393,1.1503216851222005,58.42696629213483,39,2071.271301415775,1.6963325532823441,58.97435897435898,0.5460108681601437,1.1503216851222005,True,False,1195.2721834688448,53,21,33,5,43.64520139909357
phase2d_broad_1h_semantic_primary_215_w2p25_r2p5_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.5/lb50,broad_1h_width_main,1h,2.15,2.25,2.5,0.25,50,226,2176.3462055450314,1.0817572452891946,55.75221238938053,0.2827492834960493,-20.989148153808944,144,1254.8213140812186,1.0790097729976444,56.25,82,921.5248914638127,1.085820935255619,54.87804878048781,0.006811162257974512,1.0790097729976444,True,False,2258.8640938715453,100,38,57,11,43.57802726121244
phase2d_broad_1h_semantic_primary_215_w2p25_r2p75_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.75/lb50,broad_1h_width_main,1h,2.15,2.25,2.75,0.5,50,169,3768.846043471739,1.2060494413166383,57.396449704142015,0.4800190178745963,-18.79479621861735,113,1553.636980145732,1.1287755459427113,56.63716814159292,56,2215.209063326007,1.3557831681340908,58.92857142857143,0.2270076221913795,1.1287755459427113,True,True,1718.1985756026997,72,30,46,7,42.97256206333409
phase2d_broad_1h_semantic_upper_235_w2_r2p75_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.75/lb10,broad_1h_width_main,1h,2.35,2.0,2.75,0.75,10,130,4239.773494545455,1.3194750766640435,57.692307692307686,0.5633350804498115,-18.12415084232,92,1972.66943222565,1.1986649952547201,57.608695652173914,38,2267.1040623198046,1.6784823372362676,57.89473684210527,0.47981734198154746,1.1986649952547201,True,False,1249.5722426188524,55,21,40,6,42.323266142459524
phase2d_broad_1h_semantic_upper_235_w2p25_r2p75_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.75/lb10,broad_1h_width_main,1h,2.35,2.25,2.75,0.5,10,130,4239.773494545455,1.3194750766640435,57.692307692307686,0.5633350804498115,-18.12415084232,92,1972.66943222565,1.1986649952547201,57.608695652173914,38,2267.1040623198046,1.6784823372362676,57.89473684210527,0.47981734198154746,1.1986649952547201,True,False,1249.5722426188524,55,21,40,6,42.323266142459524
phase2d_broad_1h_semantic_primary_215_w2_r2p75_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.75/lb10,broad_1h_width_main,1h,2.15,2.0,2.75,0.75,10,131,3684.6168037418292,1.2973769914218836,58.01526717557252,0.5322389960805088,-19.646363695186686,92,1538.1667169382908,1.165152807449936,57.608695652173914,39,2146.4500868035384,1.6976258785283955,58.97435897435898,0.5324730710784595,1.165152807449936,True,False,1264.3249103970804,55,22,34,5,41.91617061613325
phase2d_broad_1h_semantic_primary_215_w2p25_r2p75_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.75/lb10,broad_1h_width_main,1h,2.15,2.25,2.75,0.5,10,131,3684.6168037418292,1.2973769914218836,58.01526717557252,0.5322389960805088,-19.646363695186686,92,1538.1667169382908,1.165152807449936,57.608695652173914,39,2146.4500868035384,1.6976258785283955,58.97435897435898,0.5324730710784595,1.165152807449936,True,False,1264.3249103970804,55,22,34,5,41.91617061613325
phase2d_base_control_base_transition_sharp_w11_r12_lb10_sl2p45_tp2p45_fee04,base 2.45 w11/r12/lb10,base_control,base,2.45,11.0,12.0,1.0,10,196,4173.782778360487,1.192326790084704,57.14285714285714,0.47267666315226115,-24.384791708223585,110,2636.84213764121,1.2378133220516943,60.909090909090914,86,1536.9406407192769,1.1448079288818493,52.32558139534884,0.09300539316984491,1.1448079288818493,True,True,1901.7479903477263,84,42,55,6,40.78466187710592
phase2d_base_control_base_transition_stability_w11_r12_lb20_sl2p45_tp2p45_fee04,base 2.45 w11/r12/lb20,base_control,base,2.45,11.0,12.0,1.0,20,199,3862.498045430622,1.1776587626783621,56.78391959798995,0.4472887224980628,-25.76748461297904,113,2334.6917793978805,1.2064482137559542,60.17699115044248,86,1527.8062660327419,1.146450216373657,52.32558139534884,0.059997997382297275,1.146450216373657,True,False,1902.5430256656407,86,43,55,6,40.52970162521903
phase2d_broad_1h_semantic_upper_235_w2_r2p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.75/lb50,broad_1h_width_main,1h,2.35,2.0,2.75,0.75,50,177,3513.5018275064654,1.1591235198724459,56.49717514124294,0.4227122025853495,-22.918387684010423,119,1373.9184733064303,1.094655243619163,55.46218487394958,58,2139.583354200035,1.2828128672240253,58.620689655172406,0.18815762360486232,1.094655243619163,True,False,1812.9709830014974,77,27,57,8,38.188825982995226
phase2d_broad_1h_semantic_primary_215_w2p25_r2p5_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.5/lb35,broad_1h_width_main,1h,2.15,2.25,2.5,0.25,35,220,1425.7306905401206,1.056576725622045,55.90909090909091,0.22085817346006853,-21.25446875549536,142,1290.5975184045565,1.0847596848074046,56.33802816901409,78,135.1331721355642,1.0135493567314453,55.12820512820513,0.07121032807595928,1.0135493567314453,True,False,2115.2801071190893,97,38,55,11,37.65164869936514
phase2d_broad_1h_semantic_upper_235_w2_r2p5_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.5/lb50,broad_1h_width_main,1h,2.35,2.0,2.5,0.5,50,255,1981.2546619974503,1.05715772528834,54.90196078431373,0.25484254897252295,-28.58334370620109,162,741.0077785549764,1.035703723411016,54.93827160493827,93,1240.246883442474,1.0891713407412984,54.83870967741935,0.05346761733028238,1.035703723411016,True,False,2614.299654797199,115,38,80,12,34.504265210264876
phase2d_broad_1h_semantic_upper_235_w1p75_r2p5_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w1.75/r2.5/lb35,broad_1h_width_main,1h,2.35,1.75,2.5,0.75,35,243,1184.335344162902,1.0362832698281659,54.73251028806584,0.19254101609837526,-30.182705981618753,155,540.3545063727739,1.0275714270303615,54.83870967741935,88,643.980837790128,1.0493736333020158,54.54545454545454,0.0218022062716543,1.0275714270303615,True,False,2415.0340149698445,110,37,76,12,34.22878961897528
phase2d_broad_1h_semantic_upper_235_w1p75_r2p5_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w1.75/r2.5/lb50,broad_1h_width_main,1h,2.35,1.75,2.5,0.75,50,258,3336.6809901433735,1.0902158573796294,55.42635658914728,0.35067022153533645,-26.38910134360425,162,637.1241051755802,1.0289619957490304,54.93827160493827,96,2699.5568849677934,1.1801277606130276,56.25,0.15116576486399724,1.0289619957490304,True,False,2827.1326652648795,115,38,83,12,32.9267396834329
phase2d_broad_1h_semantic_primary_215_w2_r2p75_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.75/lb50,broad_1h_width_main,1h,2.15,2.0,2.75,0.75,50,178,2338.9337771119926,1.1167189403324218,55.61797752808989,0.32867916977201167,-24.267585820530122,119,700.1568822896919,1.0529990451269187,54.621848739495796,59,1638.7768948223006,1.2399984945232687,57.6271186440678,0.18699944939635005,1.0529990451269187,True,False,1765.1170927673438,79,32,48,7,30.90625828706394
phase2d_transition_tail_1h_transition_245_w2p75_r3_lb35_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.75/r3/lb35,transition_tail_1h_width,1h,2.45,2.75,3.0,0.25,35,88,2655.2841123549015,1.317583624608176,57.95454545454546,0.45093877774204344,-20.089335386054042,60,773.7972726743477,1.1224678399013466,58.333333333333336,28,1881.4868396805539,1.9211567559791578,57.14285714285714,0.7986889160778112,1.1224678399013466,True,False,802.3068343885287,37,14,27,4,30.904446359936305
phase2d_broad_1h_semantic_primary_215_w2p25_r3_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r3/lb20,broad_1h_width_main,1h,2.15,2.25,3.0,0.75,20,93,2377.541703881624,1.2794082525069554,56.98924731182796,0.4520672785745005,-16.872483661903093,64,353.9072514668238,1.05322426026062,56.25,29,2023.6344524148,2.0880668391046218,58.620689655172406,1.0348425788440017,1.05322426026062,True,False,891.9890128008037,40,16,22,3,30.65040551575612
phase2d_transition_tail_1h_transition_245_w2p5_r3_lb20_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.5/r3/lb20,transition_tail_1h_width,1h,2.45,2.5,3.0,0.5,20,90,2845.326886707219,1.3253193027822074,57.77777777777777,0.4705320819611006,-20.089335386053552,62,761.0395807602209,1.1141771637573477,58.06451612903226,28,2084.287305946998,2.0016606596934454,57.14285714285714,0.8874834959360978,1.1141771637573477,True,False,835.4245873542326,38,15,28,4,30.490865960996167
phase2d_broad_1h_semantic_upper_235_w2p25_r3_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r3/lb20,broad_1h_width_main,1h,2.35,2.25,3.0,0.75,20,92,2732.8612002354585,1.301152640049557,56.52173913043478,0.47243654311238403,-16.859318821422352,64,641.0296746538957,1.091179288189337,56.25,28,2091.831525581563,2.0232805661077955,57.14285714285714,0.9321012779184585,1.091179288189337,True,False,875.9833765355087,40,15,26,4,30.47049154438603
phase2d_broad_1h_semantic_primary_215_w2p75_r3_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.75/r3/lb35,broad_1h_width_main,1h,2.15,2.75,3.0,0.25,35,89,1847.762489825768,1.241893300345138,57.30337078651685,0.380479288739608,-16.729853842097953,60,68.664433408328,1.0116512192976377,56.666666666666664,29,1779.09805641744,2.019292654298129,58.620689655172406,1.0076414350004914,1.0116512192976377,True,False,806.115233360216,38,15,21,3,28.859641767557846
phase2d_broad_1h_semantic_primary_215_w2p5_r3_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r3/lb20,broad_1h_width_main,1h,2.15,2.5,3.0,0.5,20,91,2001.976172121677,1.2513037791830173,57.14285714285714,0.3998346739946748,-16.87248366190324,62,57.19324617751057,1.0092364420246605,56.451612903225815,29,1944.7829259441667,2.096128113876778,58.620689655172406,1.0868916718521175,1.0092364420246605,True,False,837.250622309407,39,16,21,3,28.65773882995769
phase2d_broad_1h_semantic_upper_235_w2p75_r3_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3/lb35,broad_1h_width_main,1h,2.35,2.75,3.0,0.25,35,88,2136.500613805706,1.2638420240666892,56.81818181818182,0.39861504402200165,-19.57005505075058,60,316.1713821339412,1.0510748230874627,56.666666666666664,28,1820.329231671765,1.9544040767092867,57.14285714285714,0.903329253621824,1.0510748230874627,True,False,786.9039898584258,38,14,25,4,28.644599571833584
phase2d_broad_1h_semantic_upper_235_w2p5_r3_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3/lb20,broad_1h_width_main,1h,2.35,2.5,3.0,0.5,20,90,2310.6815209364827,1.2733257780966707,56.666666666666664,0.4190730241488586,-19.570055050750724,62,306.75649075749845,1.0471043279890082,56.451612903225815,28,2003.9250301789841,2.0320635221158136,57.14285714285714,0.9849591941268054,1.0471043279890082,True,False,818.4560296154074,39,15,25,4,28.448760901488196
