candidate_id,rail,current_width,recent_width,lookback,trades,pnl,return_pct,pf,win_rate_pct,sharpe,max_dd_pct,fees,long_trades,long_pnl,long_pf,long_win_rate_pct,short_trades,short_pnl,short_pf,short_win_rate_pct,bad_context_stops,low_mfe_stops,high_mfe_high_capture,high_mfe_low_capture
phase2a_semantic_upper_235_w9_r8_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,8,10,360,3462.523198316544,34.62523198316544,1.0869065047474422,55.833333333333336,0.35188237089314167,-22.22069893775549,3229.4269851715703,202,2223.9007256382415,1.1130750867969468,57.920792079207914,158,1238.6224726783025,1.0613955548013216,53.16455696202531,159,64,103,14
phase2a_semantic_upper_235_w9_r8_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,8,20,360,3462.523198316544,34.62523198316544,1.0869065047474422,55.833333333333336,0.35188237089314167,-22.22069893775549,3229.4269851715703,202,2223.9007256382415,1.1130750867969468,57.920792079207914,158,1238.6224726783025,1.0613955548013216,53.16455696202531,159,64,103,14
phase2a_semantic_upper_235_w9_r8_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,8,35,360,3462.523198316544,34.62523198316544,1.0869065047474422,55.833333333333336,0.35188237089314167,-22.22069893775549,3229.4269851715703,202,2223.9007256382415,1.1130750867969468,57.920792079207914,158,1238.6224726783025,1.0613955548013216,53.16455696202531,159,64,103,14
phase2a_semantic_upper_235_w9_r10_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,10,10,348,4061.551249746445,40.61551249746445,1.1101302647147187,55.74712643678161,0.39213483710844776,-21.937931634377094,3038.1256228800244,198,1702.440071367788,1.0896982046147878,57.57575757575758,150,2359.111178378657,1.1317948435365828,53.333333333333336,154,61,101,14
phase2a_semantic_upper_235_w9_r10_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,10,20,350,3878.0095235021276,38.78009523502128,1.101670821652316,55.714285714285715,0.3796989006451945,-21.937931634376906,3103.905416676292,198,2025.0060340587809,1.105136083781326,57.57575757575758,152,1853.0034894433468,1.0981360375010747,53.289473684210535,155,61,102,14
phase2a_semantic_upper_235_w9_r10_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,10,35,352,3692.0185806337645,36.92018580633765,1.097327393625211,55.68181818181818,0.3678687465501752,-21.93793163437634,3086.348124140261,199,1836.548238862278,1.095403897494127,57.286432160804026,153,1855.4703417714866,1.099309208313499,53.59477124183007,156,62,102,14
phase2a_semantic_upper_235_w9_r12_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,12,10,283,1988.5959388304882,19.885959388304883,1.069074359653854,55.12367491166078,0.2616438951972461,-25.686609479822387,2375.960348740847,169,704.0150025638721,1.0427976755339592,56.80473372781065,114,1284.5809362666162,1.104104310995801,52.63157894736842,127,53,78,13
phase2a_semantic_upper_235_w9_r12_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,12,20,299,4274.044409972947,42.740444099729466,1.1280592927828055,55.51839464882943,0.4245825903556114,-19.714788508318705,2820.9582543982256,178,1244.8999834259248,1.0655707339000957,56.74157303370787,121,3029.1444265470222,1.21050478568671,53.71900826446281,133,55,87,13
phase2a_semantic_upper_235_w9_r12_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,12,35,318,3938.1608588339964,39.38160858833996,1.1162818648339043,55.9748427672956,0.3967173318991538,-19.714788508318705,2868.4964975770135,186,1912.2856261173574,1.1031253970111132,57.52688172043011,132,2025.8752327166392,1.1322022089945116,53.78787878787878,140,58,90,14
phase2a_semantic_upper_235_w9_r14_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,14,10,209,-460.76125027385314,-4.607612502738531,0.9750868546298492,53.110047846889955,0.010086482698618289,-25.874184871999905,1544.3690631902564,124,474.86671169160593,1.0458780909243204,56.451612903225815,85,-935.627961965459,0.8851156221814642,48.23529411764706,98,46,51,9
phase2a_semantic_upper_235_w9_r14_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,14,20,235,-601.3686701138923,-6.013686701138924,0.9717731952062418,53.191489361702125,0.0035954035879934058,-26.337274716334058,1728.376267844706,142,-35.375795048049426,0.9971890613652882,54.929577464788736,93,-565.9928750658429,0.9350913115780725,50.53763440860215,110,49,62,11
phase2a_semantic_upper_235_w9_r14_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,9,14,35,256,-423.9418288777569,-4.239418288777569,0.9812744021782099,53.515625,0.02807562812799651,-25.706461343913347,1862.8934679118056,156,707.1378647816501,1.053338293167386,55.769230769230774,100,-1131.079693659407,0.8794427145255761,50.0,119,52,65,11
phase2a_semantic_upper_235_w11_r8_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,8,10,203,3934.3138007704406,39.343138007704404,1.1871471309203296,56.65024630541872,0.4606347858290714,-25.02150440364821,1924.2298602443382,114,1784.30439381677,1.160238276367567,58.77192982456141,89,2150.009406953671,1.217452691256743,53.93258426966292,88,45,55,5
phase2a_semantic_upper_235_w11_r8_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,8,20,203,3934.3138007704406,39.343138007704404,1.1871471309203296,56.65024630541872,0.4606347858290714,-25.02150440364821,1924.2298602443382,114,1784.30439381677,1.160238276367567,58.77192982456141,89,2150.009406953671,1.217452691256743,53.93258426966292,88,45,55,5
phase2a_semantic_upper_235_w11_r8_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,8,35,203,3934.3138007704406,39.343138007704404,1.1871471309203296,56.65024630541872,0.4606347858290714,-25.02150440364821,1924.2298602443382,114,1784.30439381677,1.160238276367567,58.77192982456141,89,2150.009406953671,1.217452691256743,53.93258426966292,88,45,55,5
phase2a_semantic_upper_235_w11_r10_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,10,10,203,3934.3138007704406,39.343138007704404,1.1871471309203296,56.65024630541872,0.4606347858290714,-25.02150440364821,1924.2298602443382,114,1784.30439381677,1.160238276367567,58.77192982456141,89,2150.009406953671,1.217452691256743,53.93258426966292,88,45,55,5
phase2a_semantic_upper_235_w11_r10_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,10,20,203,3934.3138007704406,39.343138007704404,1.1871471309203296,56.65024630541872,0.4606347858290714,-25.02150440364821,1924.2298602443382,114,1784.30439381677,1.160238276367567,58.77192982456141,89,2150.009406953671,1.217452691256743,53.93258426966292,88,45,55,5
phase2a_semantic_upper_235_w11_r10_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,10,35,203,3934.3138007704406,39.343138007704404,1.1871471309203296,56.65024630541872,0.4606347858290714,-25.02150440364821,1924.2298602443382,114,1784.30439381677,1.160238276367567,58.77192982456141,89,2150.009406953671,1.217452691256743,53.93258426966292,88,45,55,5
phase2a_semantic_upper_235_w11_r12_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,12,10,196,4311.636866549699,43.11636866549699,1.205158874575288,57.14285714285714,0.4961500507523078,-23.614836144166773,1931.4533976304829,110,2415.670614804114,1.2219948615521226,60.0,86,1895.9662517455854,1.1870815660742675,53.48837209302325,84,43,54,5
phase2a_semantic_upper_235_w11_r12_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,12,20,199,4008.6450152880157,40.086450152880154,1.1902674487678315,56.78391959798995,0.4708741189440682,-24.95330092406639,1933.461853356476,113,2120.5302961055927,1.1909685907471361,59.29203539823009,86,1888.114719182423,1.1894861133367918,53.48837209302325,86,44,54,5
phase2a_semantic_upper_235_w11_r12_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,12,35,202,3510.9644232527185,35.10964423252719,1.1674329668816792,56.43564356435643,0.42652738714844457,-25.02150440364821,1908.3420980930227,114,1804.0156877099387,1.1625720555479606,58.77192982456141,88,1706.94873554278,1.1728965552863793,53.40909090909091,88,45,54,5
phase2a_semantic_upper_235_w11_r14_lb10_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,14,10,167,1523.2892357561816,15.232892357561816,1.094565844880428,55.08982035928144,0.25184037109500723,-24.447058567598777,1449.5441830429863,95,1249.3680065261697,1.1444096184321146,57.89473684210527,72,273.92122923001193,1.0367350005504288,51.388888888888886,75,41,44,4
phase2a_semantic_upper_235_w11_r14_lb20_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,14,20,175,3145.8518555727,31.458518555727,1.174066009570558,56.57142857142857,0.41539345811871237,-22.09534808899306,1675.6809874274993,101,2376.9222923628863,1.2417565592461701,59.4059405940594,74,768.9295632098139,1.0933068562618424,52.702702702702695,76,41,48,4
phase2a_semantic_upper_235_w11_r14_lb35_sym_1hatr_sl2p35_tp2p35_fee04,2.35,11,14,35,183,3337.607497403405,33.37607497403405,1.1810710893250622,56.830601092896174,0.43267074713217984,-23.529998426538455,1743.858174461137,107,2577.1440696866,1.253779026105387,59.813084112149525,76,760.463427716805,1.0918710402646088,52.63157894736842,79,42,48,4
phase2a_transition_245_w9_r8_lb10_sym_1hatr_sl2p45_tp2p45_fee04,2.45,9,8,10,360,4483.573444358731,44.835734443587306,1.1067653133018673,56.388888888888886,0.4073111524009656,-22.163255564610918,3306.3422586119186,202,3451.999063463209,1.1701061498865521,59.4059405940594,158,1031.5743808955217,1.0475347953851075,52.53164556962025,157,62,109,15
phase2a_transition_245_w9_r8_lb20_sym_1hatr_sl2p45_tp2p45_fee04,2.45,9,8,20,360,4483.573444358731,44.835734443587306,1.1067653133018673,56.388888888888886,0.4073111524009656,-22.163255564610918,3306.3422586119186,202,3451.999063463209,1.1701061498865521,59.4059405940594,158,1031.5743808955217,1.0475347953851075,52.53164556962025,157,62,109,15
phase2a_transition_245_w9_r8_lb35_sym_1hatr_sl2p45_tp2p45_fee04,2.45,9,8,35,360,4483.573444358731,44.835734443587306,1.1067653133018673,56.388888888888886,0.4073111524009656,-22.163255564610918,3306.3422586119186,202,3451.999063463209,1.1701061498865521,59.4059405940594,158,1031.5743808955217,1.0475347953851075,52.53164556962025,157,62,109,15
